timestamp_ms,latitude,longitude,inside
1776133062263,33.99152560314424,-118.05579678325842,true
1776133062412,33.991525790506564,-118.05579696753635,true
1776133062510,33.99152581813481,-118.05579702177887,true
1776133062607,33.991526150406195,-118.05579697240233,true
1776133062712,33.991526209123705,-118.05579702150636,true
1776133062807,33.99152629685301,-118.05579710330763,true
1776133062914,33.991526352023826,-118.05579715833412,true
1776133063014,33.991526534798574,-118.05579721572288,true
1776133063116,33.99152659451412,-118.05579727068998,true
1776133063215,33.99152643488285,-118.05579747225164,true
1776133063317,33.99152646627196,-118.05579753914053,true
1776133063414,33.99152665520631,-118.05579754935678,true
1776133063513,33.991526691212975,-118.05579760333,true
1776133063613,33.99152687800988,-118.05579760923183,true
1776133063710,33.99152693138592,-118.05579764514442,true
1776133063812,33.99152683141881,-118.05579765177467,true
1776133063912,33.991526907025964,-118.05579767507258,true
1776133064015,33.99152703851498,-118.05579771169943,true
1776133064108,33.991527136597384,-118.05579773903284,true
1776133064211,33.991527213960744,-118.05579767977451,true
1776133064313,33.99152729900861,-118.05579771499552,true
1776133064413,33.99152742799182,-118.05579785319816,true
1776133064513,33.99152751283836,-118.05579789287053,true
1776133064614,33.9915276018527,-118.05579766998319,true
1776133064718,33.99152768818989,-118.05579769212511,true
1776133064812,33.99152782776606,-118.05579780434987,true
1776133064914,33.991527934590984,-118.05579783562901,true
1776133065013,33.991528079341556,-118.05579763016549,true
1776133065108,33.99152819453634,-118.05579763992651,true
1776133065211,33.991528143550454,-118.05579760874103,true
1776133065314,33.99152822213459,-118.05579760786019,true
1776133065414,33.99152830011049,-118.05579758288391,true
1776133065510,33.99152838156454,-118.05579757958265,true
1776133065611,33.991528488213845,-118.05579756726239,true
1776133065712,33.99152857522354,-118.05579755230026,true
1776133065813,33.99152841208841,-118.05579754003944,true
1776133065912,33.991528492651504,-118.05579751297083,true
1776133066020,33.991528530757066,-118.05579734507701,true
1776133066111,33.99152861026215,-118.05579730351316,true
1776133066214,33.991528476789895,-118.05579750807448,true
1776133066318,33.991528533871126,-118.05579748565486,true
1776133066416,33.99152854759958,-118.05579737380337,true
1776133066509,33.99152859014279,-118.05579734329402,true
1776133066614,33.99152861206548,-118.05579724483673,true
1776133066715,33.991528650205304,-118.05579720822794,true
1776133066813,33.991528690122756,-118.0557971304279,true
1776133066913,33.991528721156335,-118.0557970945844,true
1776133067013,33.99152862965332,-118.05579702650536,true
1776133067110,33.991528671275596,-118.05579699086012,true
1776133067211,33.99152865288675,-118.05579693260985,true
1776133067308,33.9915287188947,-118.05579689955808,true
1776133067409,33.99152888805664,-118.05579683654324,true
1776133067514,33.99152896297416,-118.05579679872295,true
1776133067613,33.99152901962277,-118.05579672381089,true
1776133067711,33.99152907876433,-118.05579668054024,true
1776133067812,33.99152906004995,-118.05579675942774,true
1776133067916,33.991529091940215,-118.05579672892871,true
1776133068011,33.99152907784338,-118.0557968026532,true
1776133068115,33.99152909426184,-118.05579678652933,true
1776133068215,33.991529120103884,-118.05579668547983,true
1776133068311,33.991529095666806,-118.05579664412197,true
1776133068418,33.991529281718385,-118.05579652108682,true
1776133068506,33.991529243128795,-118.05579645387182,true
1776133068613,33.99152912195433,-118.05579647525434,true
1776133068712,33.991529072463365,-118.0557963939871,true
1776133068810,33.991529100571356,-118.055796453073,true
1776133068911,33.99152909292111,-118.0557963887595,true
1776133069011,33.99152907780911,-118.05579634964703,true
1776133069113,33.99152909744445,-118.05579630068769,true
1776133069213,33.991529060825236,-118.05579635360439,true
1776133069306,33.991529055325294,-118.05579656421806,true
1776133069414,33.99152904185812,-118.05579710765839,true
1776133069511,33.99152901291487,-118.05579797063197,true
1776133069612,33.991528794172,-118.05579896808976,true
1776133069711,33.99152874691699,-118.0558004517418,true
1776133069815,33.991528631285306,-118.05580211334828,true
1776133069915,33.99152859220313,-118.05580421144178,true
1776133070011,33.99152842594964,-118.05580608920464,true
1776133070108,33.99152840278475,-118.05580874699147,true
1776133070211,33.99152841264954,-118.0558117157627,true
1776133070312,33.991528377992154,-118.0558149593842,true
1776133070410,33.99152828920482,-118.0558186597186,true
1776133070505,33.99152821355912,-118.05582247877888,true
1776133070615,33.99152819778747,-118.05582653717136,true
1776133070710,33.991528089561854,-118.05583086327174,true
1776133070812,33.99152825268842,-118.05583517184039,true
1776133070908,33.99152813396836,-118.05583995487844,true
1776133071012,33.99152802736617,-118.05584510615728,true
1776133071108,33.99152787869623,-118.05585037129528,true
1776133071213,33.991527689530585,-118.05585581458149,true
1776133071321,33.9915275102854,-118.0558615325371,true
1776133071411,33.991527262397945,-118.05586782783274,true
1776133071511,33.991527077614265,-118.05587402311986,true
1776133071611,33.99152694472456,-118.05588017641566,true
1776133071714,33.99152676398445,-118.0558867667771,true
1776133071815,33.99152637345817,-118.05589381290608,true
1776133071912,33.99152617007146,-118.05590082765517,true
1776133072008,33.99152596787557,-118.05590776128366,true
1776133072114,33.99152575835496,-118.05591513567688,true
1776133072208,33.99152567938959,-118.05592330861901,true
1776133072314,33.991525470018914,-118.05593110975568,true
1776133072414,33.99152523635679,-118.05593905590933,true
1776133072507,33.99152501583202,-118.05594719501244,false
